"Exness","Symbol","Timestamp","Bid","Ask"
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:42.168Z",102144.75,102144.75
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:42.196Z",102148.59,102148.59
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:42.222Z",102153.48,102153.48
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:42.240Z",102156.66,102156.66
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:44.245Z",102156.46,102156.46
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:46.252Z",102148.2,102148.2
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:48.196Z",102148.81,102148.81
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:48.225Z",102152.1,102152.1
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.063Z",102153.72,102153.72
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.090Z",102157.76,102157.76
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.137Z",102160.71,102160.71
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.175Z",102165.33,102165.33
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.196Z",102170.71,102170.71
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.226Z",102173.8,102173.8
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.242Z",102179.03,102179.03
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.261Z",102175.59,102175.59
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.273Z",102181.5,102181.5
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:49.991Z",102178.22,102178.22
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:50.021Z",102173.18,102173.18
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:50.711Z",102174.37,102174.37
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:52.759Z",102175.93,102175.93
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:53.811Z",102177.38,102177.38
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:54.777Z",102173.05,102173.05
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:55.802Z",102172.86,102172.86
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:56.835Z",102168.93,102168.93
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:57.870Z",102168.82,102168.82
"exness","BTCUSD_Zero_Spread","2025-11-09 11:14:58.879Z",102168.72,102168.72
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:00.886Z",102168.51,102168.51
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:01.081Z",102171.43,102171.43
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:01.101Z",102173.78,102173.78
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:01.208Z",102176.46,102176.46
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:02.251Z",102176.99,102176.99
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:03.244Z",102182.76,102182.76
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:03.651Z",102180.2,102180.2
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:03.691Z",102183.05,102183.05
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:03.706Z",102188.1,102188.1
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:04.026Z",102194.87,102194.87
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:05.023Z",102188.82,102188.82
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:05.585Z",102195.04,102195.04
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:05.625Z",102198.25,102198.25
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:06.011Z",102202.11,102202.11
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:06.025Z",102205.11,102205.11
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:06.064Z",102208.01,102208.01
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:06.187Z",102210.5,102210.5
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:07.737Z",102210.73,102210.73
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:07.760Z",102215.65,102215.65
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:07.930Z",102220.1,102220.1
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:07.962Z",102223.94,102223.94
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.187Z",102230.56,102230.56
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.221Z",102238.85,102238.85
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.245Z",102241.25,102241.25
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.256Z",102246.15,102246.15
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.268Z",102250.57,102250.57
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.377Z",102245.59,102245.59
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.386Z",102241.6,102241.6
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.409Z",102237.4,102237.4
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.461Z",102234.19,102234.19
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:08.520Z",102231.44,102231.44
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:09.507Z",102228.07,102228.07
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:10.353Z",102232.17,102232.17
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:10.710Z",102235.06,102235.06
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:10.768Z",102239.51,102239.51
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:10.794Z",102242.2,102242.2
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:11.776Z",102239.92,102239.92
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:12.874Z",102236.78,102236.78
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:13.914Z",102236.58,102236.58
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:14.931Z",102236.38,102236.38
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:15.354Z",102233.95,102233.95
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:15.388Z",102230.2,102230.2
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:16.459Z",102229.06,102229.06
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:17.808Z",102232.34,102232.34
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:17.840Z",102235.24,102235.24
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:18.851Z",102235.05,102235.05
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:19.836Z",102241.39,102241.39
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:20.840Z",102234.68,102234.68
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:20.937Z",102231.67,102231.67
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:20.961Z",102229.17,102229.17
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:21.060Z",102220.99,102220.99
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:21.071Z",102217.29,102217.29
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.086Z",102215.08,102215.08
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.110Z",102209.59,102209.59
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.500Z",102204.58,102204.58
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.542Z",102201.39,102201.39
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.566Z",102193.69,102193.69
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.754Z",102190.9,102190.9
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:22.862Z",102187.12,102187.12
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:23.886Z",102187.29,102187.29
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:24.224Z",102183.21,102183.21
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:24.630Z",102180.93,102180.93
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:24.664Z",102178.47,102178.47
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:24.681Z",102175.5,102175.5
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:25.718Z",102174.89,102174.89
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:26.742Z",102175.02,102175.02
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:27.744Z",102175.13,102175.13
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:29.771Z",102177.14,102177.14
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:31.843Z",102175.45,102175.45
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:32.100Z",102171.24,102171.24
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:32.140Z",102168.19,102168.19
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:32.224Z",102165.91,102165.91
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:33.231Z",102167.53,102167.53
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:34.250Z",102168.28,102168.28
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:34.391Z",102171.61,102171.61
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:34.406Z",102178.34,102178.34
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:34.441Z",102182.19,102182.19
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:36.490Z",102177.77,102177.77
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:38.518Z",102175.95,102175.95
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:39.612Z",102178.49,102178.49
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:41.686Z",102180.24,102180.24
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:43.839Z",102185.52,102185.52
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:45.861Z",102180.34,102180.34
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:47.932Z",102179.63,102179.63
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:47.956Z",102175.89,102175.89
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:49.196Z",102172.09,102172.09
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:51.198Z",102170.38,102170.38
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:52.220Z",102170.5,102170.5
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:54.231Z",102170.68,102170.68
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:56.287Z",102170.91,102170.91
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:58.305Z",102172.36,102172.36
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:59.368Z",102170.32,102170.32
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:59.390Z",102167.18,102167.18
"exness","BTCUSD_Zero_Spread","2025-11-09 11:15:59.455Z",102163.84,102163.84
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:00.292Z",102166.24,102166.24
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:01.321Z",102158.67,102158.67
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:02.341Z",102158.78,102158.78
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:02.504Z",102162.1,102162.1
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:03.550Z",102163.92,102163.92
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:03.992Z",102167.26,102167.26
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:05.063Z",102167.37,102167.37
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:06.671Z",102165.21,102165.21
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:08.462Z",102163.63,102163.63
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:09.847Z",102163.53,102163.53
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:10.842Z",102160.33,102160.33
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:10.872Z",102157.41,102157.41
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:10.944Z",102155.0,102155.0
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:10.980Z",102150.97,102150.97
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:11.019Z",102148.37,102148.37
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:11.996Z",102148.55,102148.55
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:12.996Z",102148.71,102148.71
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:14.000Z",102148.86,102148.86
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:15.110Z",102149.01,102149.01
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:16.587Z",102148.26,102148.26
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:17.192Z",102150.27,102150.27
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:18.277Z",102152.15,102152.15
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:19.279Z",102153.49,102153.49
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:20.029Z",102153.46,102153.46
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:20.057Z",102157.87,102157.87
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:20.090Z",102161.41,102161.41
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:21.089Z",102164.04,102164.04
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:21.766Z",102167.37,102167.37
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:22.778Z",102167.96,102167.96
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:23.131Z",102171.34,102171.34
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:23.141Z",102175.61,102175.61
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:23.423Z",102180.15,102180.15
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:25.569Z",102176.77,102176.77
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:27.473Z",102178.63,102178.63
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:29.513Z",102180.2,102180.2
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.041Z",102180.09,102180.09
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.058Z",102174.38,102174.38
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.298Z",102170.57,102170.57
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.320Z",102168.09,102168.09
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.423Z",102164.2,102164.2
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.488Z",102161.18,102161.18
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:30.863Z",102158.35,102158.35
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:31.882Z",102158.29,102158.29
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:32.890Z",102152.18,102152.18
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:34.009Z",102152.33,102152.33
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:35.009Z",102152.47,102152.47
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:36.016Z",102152.61,102152.61
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:37.019Z",102156.4,102156.4
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:38.022Z",102154.51,102154.51
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:39.020Z",102153.01,102153.01
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:40.021Z",102153.13,102153.13
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:40.880Z",102153.69,102153.69
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:40.942Z",102156.55,102156.55
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:41.020Z",102158.95,102158.95
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:41.108Z",102161.25,102161.25
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:41.910Z",102162.04,102162.04
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:41.928Z",102165.13,102165.13
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:42.038Z",102172.08,102172.08
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:44.078Z",102173.82,102173.82
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:44.110Z",102176.17,102176.17
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:46.115Z",102178.18,102178.18
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:48.141Z",102182.05,102182.05
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:50.142Z",102183.81,102183.81
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:52.156Z",102183.05,102183.05
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:53.119Z",102178.06,102178.06
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:55.224Z",102174.23,102174.23
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:57.205Z",102173.7,102173.7
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:57.983Z",102172.75,102172.75
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:58.780Z",102176.67,102176.67
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:58.808Z",102173.09,102173.09
"exness","BTCUSD_Zero_Spread","2025-11-09 11:16:59.915Z",102166.46,102166.46
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:01.037Z",102174.68,102174.68
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:02.038Z",102166.69,102166.69
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:02.660Z",102168.19,102168.19
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:02.726Z",102163.54,102163.54
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:02.744Z",102160.73,102160.73
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:02.833Z",102157.65,102157.65
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:04.850Z",102151.77,102151.77
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:05.022Z",102148.9,102148.9
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:05.426Z",102146.26,102146.26
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:07.913Z",102145.73,102145.73
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:09.972Z",102150.31,102150.31
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:11.044Z",102146.03,102146.03
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:11.765Z",102144.41,102144.41
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:11.899Z",102141.73,102141.73
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:11.933Z",102139.44,102139.44
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:12.224Z",102136.11,102136.11
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:12.827Z",102132.99,102132.99
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:13.600Z",102132.02,102132.02
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:14.685Z",102130.76,102130.76
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:15.687Z",102130.89,102130.89
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:16.691Z",102131.02,102131.02
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:17.759Z",102131.15,102131.15
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:18.425Z",102135.95,102135.95
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:18.438Z",102132.9,102132.9
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:18.477Z",102130.3,102130.3
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:18.522Z",102127.9,102127.9
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:18.746Z",102124.46,102124.46
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:18.931Z",102115.76,102115.76
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:19.026Z",102112.4,102112.4
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:20.040Z",102115.13,102115.13
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:21.044Z",102112.18,102112.18
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:22.055Z",102120.19,102120.19
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:22.661Z",102114.89,102114.89
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:22.672Z",102118.91,102118.91
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:22.700Z",102121.9,102121.9
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:23.544Z",102123.09,102123.09
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:23.561Z",102129.39,102129.39
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:25.591Z",102132.29,102132.29
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:27.602Z",102131.72,102131.72
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:29.695Z",102132.62,102132.62
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:31.750Z",102130.07,102130.07
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:33.543Z",102129.0,102129.0
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:33.593Z",102126.67,102126.67
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:33.660Z",102124.29,102124.29
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:33.761Z",102119.72,102119.72
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:33.792Z",102116.96,102116.96
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:34.824Z",102114.16,102114.16
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:35.754Z",102118.46,102118.46
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:37.751Z",102118.63,102118.63
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:39.050Z",102122.03,102122.03
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:39.108Z",102125.55,102125.55
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:41.221Z",102131.03,102131.03
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:43.242Z",102133.62,102133.62
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:45.260Z",102133.75,102133.75
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:47.362Z",102131.0,102131.0
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:49.383Z",102125.92,102125.92
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:51.470Z",102126.05,102126.05
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:52.311Z",102126.77,102126.77
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:52.322Z",102129.14,102129.14
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:52.348Z",102132.98,102132.98
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:53.736Z",102133.19,102133.19
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:53.776Z",102137.14,102137.14
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:58.541Z",102143.02,102143.02
"exness","BTCUSD_Zero_Spread","2025-11-09 11:17:58.559Z",102145.43,102145.43
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:00.331Z",102156.23,102156.23
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:03.545Z",102152.29,102152.29
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:05.863Z",102154.07,102154.07
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:05.874Z",102156.47,102156.47
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:05.885Z",102159.01,102159.01
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:06.220Z",102162.67,102162.67
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:06.365Z",102170.96,102170.96
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:06.634Z",102174.45,102174.45
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:11.771Z",102177.97,102177.97
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:12.272Z",102187.42,102187.42
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.184Z",102187.1,102187.1
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.209Z",102184.64,102184.64
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.268Z",102182.23,102182.23
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.292Z",102178.09,102178.09
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.311Z",102175.5,102175.5
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.443Z",102172.96,102172.96
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.521Z",102167.39,102167.39
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:13.895Z",102163.71,102163.71
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:14.542Z",102156.49,102156.49
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:15.517Z",102156.59,102156.59
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:17.579Z",102156.77,102156.77
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:18.623Z",102162.06,102162.06
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:18.679Z",102169.57,102169.57
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:19.741Z",102170.72,102170.72
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:19.940Z",102166.21,102166.21
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:21.740Z",102163.58,102163.58
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:26.099Z",102163.69,102163.69
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:26.131Z",102167.84,102167.84
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:26.173Z",102172.0,102172.0
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:36.281Z",102172.06,102172.06
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:41.831Z",102173.58,102173.58
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:45.041Z",102173.27,102173.27
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:48.790Z",102170.58,102170.58
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:48.811Z",102167.1,102167.1
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:48.850Z",102163.42,102163.42
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:49.078Z",102160.52,102160.52
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:49.186Z",102157.37,102157.37
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:49.630Z",102160.44,102160.44
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:51.668Z",102161.13,102161.13
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:53.961Z",102161.28,102161.28
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:55.808Z",102161.41,102161.41
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:57.850Z",102161.53,102161.53
"exness","BTCUSD_Zero_Spread","2025-11-09 11:18:59.947Z",102161.64,102161.64
"exness","BTCUSD_Zero_Spread","2025-11-09 11:19:02.124Z",102162.62,102162.62
"exness","BTCUSD_Zero_Spread","2025-11-09 11:19:05.137Z",102161.87,102161.87
"exness","BTCUSD_Zero_Spread","2025-11-09 11:19:08.140Z",102158.12,102158.12
"exness","BTCUSD_Zero_Spread","2025-11-09 11:19:10.143Z",102156.39,102156.39
